Date,Node,Value,Day_of_Week,Day_Of_Month,Month_Of_Year,Code,Agent,Access,State
2016-05-18 00:00:00,ja_MOB_AAG_129,4912,2,18,5,107,16,12,4
2016-05-18 00:00:00,ja_MOB_AAG_144,358,2,18,5,108,16,12,4
2016-05-18 00:00:00,ru_AAC_AAG_008,1911,2,18,5,109,17,13,5
2016-05-18 00:00:00,ru_AAC_AAG_145,1596,2,18,5,110,17,13,5
2016-05-18 00:00:00,ru_AAC_AAG_146,44,2,18,5,111,17,13,5
2016-05-18 00:00:00,ru_AAC_SPD_000,40,2,18,5,112,18,13,5
2016-05-18 00:00:00,ru_AAC_SPD_090,28,2,18,5,113,18,13,5
2016-05-18 00:00:00,ru_AAC_SPD_148,19,2,18,5,114,18,13,5
2016-05-18 00:00:00,ru_DES_AAG_003,941,2,18,5,115,19,14,5
2016-05-18 00:00:00,ru_DES_AAG_007,556,2,18,5,116,19,14,5
2016-05-18 00:00:00,ru_DES_AAG_017,113,2,18,5,117,19,14,5
2016-05-18 00:00:00,ru_DES_AAG_041,556,2,18,5,118,19,14,5
2016-05-18 00:00:00,ru_DES_AAG_071,765,2,18,5,119,19,14,5
2016-05-18 00:00:00,ru_DES_AAG_072,613,2,18,5,120,19,14,5
2016-05-18 00:00:00,ru_MOB_AAG_002,73,2,18,5,121,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_040,157,2,18,5,122,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_083,423,2,18,5,123,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_086,464,2,18,5,124,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_103,449,2,18,5,125,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_107,21,2,18,5,126,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_118,137,2,18,5,127,20,15,5
2016-05-18 00:00:00,ru_MOB_AAG_125,810,2,18,5,128,20,15,5
2016-05-18 00:00:00,zh_AAC_AAG_021,90,2,18,5,129,21,16,6
2016-05-18 00:00:00,zh_AAC_AAG_033,48,2,18,5,130,21,16,6
2016-05-18 00:00:00,zh_AAC_AAG_037,50,2,18,5,131,21,16,6
2016-05-18 00:00:00,zh_AAC_AAG_052,1535,2,18,5,132,21,16,6
2016-05-18 00:00:00,zh_AAC_AAG_057,381,2,18,5,133,21,16,6
2016-05-18 00:00:00,zh_AAC_AAG_085,710,2,18,5,134,21,16,6
2016-05-18 00:00:00,zh_AAC_AAG_108,1037,2,18,5,135,21,16,6
2016-05-18 00:00:00,zh_AAC_SPD_039,16,2,18,5,136,22,16,6
2016-05-18 00:00:00,zh_AAC_SPD_096,14,2,18,5,137,22,16,6
2016-05-18 00:00:00,zh_DES_AAG_009,59,2,18,5,138,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_019,330,2,18,5,139,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_053,311,2,18,5,140,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_054,281,2,18,5,141,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_056,1573,2,18,5,142,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_068,99,2,18,5,143,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_089,490,2,18,5,144,23,17,6
2016-05-18 00:00:00,zh_DES_AAG_139,326,2,18,5,145,23,17,6
2016-05-18 00:00:00,zh_MOB_AAG_005,13,2,18,5,146,24,18,6
2016-05-18 00:00:00,zh_MOB_AAG_028,34,2,18,5,147,24,18,6
2016-05-18 00:00:00,zh_MOB_AAG_031,190,2,18,5,148,24,18,6
2016-05-18 00:00:00,zh_MOB_AAG_036,58,2,18,5,149,24,18,6
2016-05-18 00:00:00,zh_MOB_AAG_138,81,2,18,5,150,24,18,6
2016-05-19 00:00:00,Total,94062,3,19,5,0,0,0,0
2016-05-19 00:00:00,de,21284,3,19,5,0,0,0,1
2016-05-19 00:00:00,en,31187,3,19,5,0,0,0,2
2016-05-19 00:00:00,fr,12369,3,19,5,0,0,0,3
2016-05-19 00:00:00,ja,12207,3,19,5,0,0,0,4
2016-05-19 00:00:00,ru,9580,3,19,5,0,0,0,5
2016-05-19 00:00:00,zh,7435,3,19,5,0,0,0,6
2016-05-19 00:00:00,de_AAC,16903,3,19,5,0,0,1,1
2016-05-19 00:00:00,de_DES,1765,3,19,5,0,0,2,1
2016-05-19 00:00:00,de_MOB,2616,3,19,5,0,0,3,1
2016-05-19 00:00:00,en_AAC,17404,3,19,5,0,0,4,2
2016-05-19 00:00:00,en_DES,8201,3,19,5,0,0,5,2
2016-05-19 00:00:00,en_MOB,5582,3,19,5,0,0,6,2
2016-05-19 00:00:00,fr_AAC,6439,3,19,5,0,0,7,3
2016-05-19 00:00:00,fr_DES,3582,3,19,5,0,0,8,3
2016-05-19 00:00:00,fr_MOB,2348,3,19,5,0,0,9,3
2016-05-19 00:00:00,ja_AAC,6920,3,19,5,0,0,10,4
2016-05-19 00:00:00,ja_DES,663,3,19,5,0,0,11,4
2016-05-19 00:00:00,ja_MOB,4624,3,19,5,0,0,12,4
2016-05-19 00:00:00,ru_AAC,3314,3,19,5,0,0,13,5
2016-05-19 00:00:00,ru_DES,3473,3,19,5,0,0,14,5
2016-05-19 00:00:00,ru_MOB,2793,3,19,5,0,0,15,5
2016-05-19 00:00:00,zh_AAC,3879,3,19,5,0,0,16,6
2016-05-19 00:00:00,zh_DES,3092,3,19,5,0,0,17,6
2016-05-19 00:00:00,zh_MOB,464,3,19,5,0,0,18,6
2016-05-19 00:00:00,de_AAC_AAG,16858,3,19,5,0,1,1,1
2016-05-19 00:00:00,de_AAC_SPD,45,3,19,5,0,2,1,1
2016-05-19 00:00:00,de_DES_AAG,1765,3,19,5,0,3,2,1
2016-05-19 00:00:00,de_MOB_AAG,2616,3,19,5,0,4,3,1
2016-05-19 00:00:00,en_AAC_AAG,16246,3,19,5,0,5,4,2
2016-05-19 00:00:00,en_AAC_SPD,1158,3,19,5,0,6,4,2
2016-05-19 00:00:00,en_DES_AAG,8201,3,19,5,0,7,5,2
2016-05-19 00:00:00,en_MOB_AAG,5582,3,19,5,0,8,6,2
2016-05-19 00:00:00,fr_AAC_AAG,6381,3,19,5,0,9,7,3
2016-05-19 00:00:00,fr_AAC_SPD,58,3,19,5,0,10,7,3
2016-05-19 00:00:00,fr_DES_AAG,3582,3,19,5,0,11,8,3
2016-05-19 00:00:00,fr_MOB_AAG,2348,3,19,5,0,12,9,3
2016-05-19 00:00:00,ja_AAC_AAG,6343,3,19,5,0,13,10,4
2016-05-19 00:00:00,ja_AAC_SPD,577,3,19,5,0,14,10,4
2016-05-19 00:00:00,ja_DES_AAG,663,3,19,5,0,15,11,4
2016-05-19 00:00:00,ja_MOB_AAG,4624,3,19,5,0,16,12,4
2016-05-19 00:00:00,ru_AAC_AAG,3238,3,19,5,0,17,13,5
2016-05-19 00:00:00,ru_AAC_SPD,76,3,19,5,0,18,13,5
2016-05-19 00:00:00,ru_DES_AAG,3473,3,19,5,0,19,14,5
2016-05-19 00:00:00,ru_MOB_AAG,2793,3,19,5,0,20,15,5
2016-05-19 00:00:00,zh_AAC_AAG,3859,3,19,5,0,21,16,6
2016-05-19 00:00:00,zh_AAC_SPD,20,3,19,5,0,22,16,6
2016-05-19 00:00:00,zh_DES_AAG,3092,3,19,5,0,23,17,6
2016-05-19 00:00:00,zh_MOB_AAG,464,3,19,5,0,24,18,6
2016-05-19 00:00:00,de_AAC_AAG_001,12182,3,19,5,1,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_010,630,3,19,5,2,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_014,2536,3,19,5,3,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_045,89,3,19,5,4,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_063,278,3,19,5,5,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_100,360,3,19,5,6,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_110,180,3,19,5,7,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_123,51,3,19,5,8,1,1,1
2016-05-19 00:00:00,de_AAC_AAG_143,552,3,19,5,9,1,1,1
2016-05-19 00:00:00,de_AAC_SPD_012,6,3,19,5,10,2,1,1
2016-05-19 00:00:00,de_AAC_SPD_074,9,3,19,5,11,2,1,1
2016-05-19 00:00:00,de_AAC_SPD_080,3,3,19,5,12,2,1,1
2016-05-19 00:00:00,de_AAC_SPD_105,7,3,19,5,13,2,1,1
2016-05-19 00:00:00,de_AAC_SPD_115,15,3,19,5,14,2,1,1
2016-05-19 00:00:00,de_AAC_SPD_133,5,3,19,5,15,2,1,1
2016-05-19 00:00:00,de_DES_AAG_064,310,3,19,5,16,3,2,1
2016-05-19 00:00:00,de_DES_AAG_116,470,3,19,5,17,3,2,1
2016-05-19 00:00:00,de_DES_AAG_131,985,3,19,5,18,3,2,1
2016-05-19 00:00:00,de_MOB_AAG_015,77,3,19,5,19,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_020,789,3,19,5,20,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_032,129,3,19,5,21,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_059,486,3,19,5,22,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_062,45,3,19,5,23,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_088,206,3,19,5,24,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_095,2,3,19,5,25,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_109,757,3,19,5,26,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_122,44,3,19,5,27,4,3,1
2016-05-19 00:00:00,de_MOB_AAG_149,81,3,19,5,28,4,3,1
2016-05-19 00:00:00,en_AAC_AAG_044,116,3,19,5,29,5,4,2
2016-05-19 00:00:00,en_AAC_AAG_049,1522,3,19,5,30,5,4,2
2016-05-19 00:00:00,en_AAC_AAG_075,19,3,19,5,31,5,4,2
2016-05-19 00:00:00,en_AAC_AAG_114,9429,3,19,5,32,5,4,2
2016-05-19 00:00:00,en_AAC_AAG_119,4611,3,19,5,33,5,4,2
2016-05-19 00:00:00,en_AAC_AAG_141,549,3,19,5,34,5,4,2
2016-05-19 00:00:00,en_AAC_SPD_004,777,3,19,5,35,6,4,2
2016-05-19 00:00:00,en_AAC_SPD_011,14,3,19,5,36,6,4,2
2016-05-19 00:00:00,en_AAC_SPD_026,20,3,19,5,37,6,4,2
2016-05-19 00:00:00,en_AAC_SPD_048,9,3,19,5,38,6,4,2
2016-05-19 00:00:00,en_AAC_SPD_067,18,3,19,5,39,6,4,2
2016-05-19 00:00:00,en_AAC_SPD_126,300,3,19,5,40,6,4,2
2016-05-19 00:00:00,en_AAC_SPD_140,20,3,19,5,41,6,4,2
2016-05-19 00:00:00,en_DES_AAG_016,696,3,19,5,42,7,5,2
2016-05-19 00:00:00,en_DES_AAG_024,1859,3,19,5,43,7,5,2
2016-05-19 00:00:00,en_DES_AAG_042,522,3,19,5,44,7,5,2
2016-05-19 00:00:00,en_DES_AAG_069,1629,3,19,5,45,7,5,2
2016-05-19 00:00:00,en_DES_AAG_082,2468,3,19,5,46,7,5,2
2016-05-19 00:00:00,en_DES_AAG_102,1027,3,19,5,47,7,5,2
2016-05-19 00:00:00,en_MOB_AAG_018,2224,3,19,5,48,8,6,2
2016-05-19 00:00:00,en_MOB_AAG_022,994,3,19,5,49,8,6,2
2016-05-19 00:00:00,en_MOB_AAG_101,409,3,19,5,50,8,6,2
2016-05-19 00:00:00,en_MOB_AAG_124,1955,3,19,5,51,8,6,2
2016-05-19 00:00:00,fr_AAC_AAG_029,1232,3,19,5,52,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_046,38,3,19,5,53,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_070,339,3,19,5,54,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_087,930,3,19,5,55,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_098,437,3,19,5,56,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_104,1800,3,19,5,57,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_111,272,3,19,5,58,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_112,1056,3,19,5,59,9,7,3
2016-05-19 00:00:00,fr_AAC_AAG_142,277,3,19,5,60,9,7,3
2016-05-19 00:00:00,fr_AAC_SPD_025,13,3,19,5,61,10,7,3
2016-05-19 00:00:00,fr_AAC_SPD_027,6,3,19,5,62,10,7,3
2016-05-19 00:00:00,fr_AAC_SPD_035,2,3,19,5,63,10,7,3
2016-05-19 00:00:00,fr_AAC_SPD_077,3,3,19,5,64,10,7,3
2016-05-19 00:00:00,fr_AAC_SPD_084,2,3,19,5,65,10,7,3
2016-05-19 00:00:00,fr_AAC_SPD_097,28,3,19,5,66,10,7,3
2016-05-19 00:00:00,fr_AAC_SPD_130,4,3,19,5,67,10,7,3
2016-05-19 00:00:00,fr_DES_AAG_023,765,3,19,5,68,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_043,562,3,19,5,69,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_051,219,3,19,5,70,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_058,340,3,19,5,71,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_061,51,3,19,5,72,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_091,647,3,19,5,73,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_093,846,3,19,5,74,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_094,92,3,19,5,75,11,8,3
2016-05-19 00:00:00,fr_DES_AAG_136,60,3,19,5,76,11,8,3
2016-05-19 00:00:00,fr_MOB_AAG_006,28,3,19,5,77,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_030,875,3,19,5,78,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_066,11,3,19,5,79,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_117,82,3,19,5,80,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_120,279,3,19,5,81,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_121,883,3,19,5,82,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_135,95,3,19,5,83,12,9,3
2016-05-19 00:00:00,fr_MOB_AAG_147,95,3,19,5,84,12,9,3
2016-05-19 00:00:00,ja_AAC_AAG_038,1772,3,19,5,85,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_047,150,3,19,5,86,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_055,846,3,19,5,87,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_076,1530,3,19,5,88,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_099,36,3,19,5,89,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_128,201,3,19,5,90,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_132,1016,3,19,5,91,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_134,218,3,19,5,92,13,10,4
2016-05-19 00:00:00,ja_AAC_AAG_137,574,3,19,5,93,13,10,4
2016-05-19 00:00:00,ja_AAC_SPD_013,93,3,19,5,94,14,10,4
2016-05-19 00:00:00,ja_AAC_SPD_034,7,3,19,5,95,14,10,4
2016-05-19 00:00:00,ja_AAC_SPD_050,115,3,19,5,96,14,10,4
2016-05-19 00:00:00,ja_AAC_SPD_060,28,3,19,5,97,14,10,4
2016-05-19 00:00:00,ja_AAC_SPD_078,275,3,19,5,98,14,10,4
2016-05-19 00:00:00,ja_AAC_SPD_106,59,3,19,5,99,14,10,4
2016-05-19 00:00:00,ja_DES_AAG_079,472,3,19,5,100,15,11,4
2016-05-19 00:00:00,ja_DES_AAG_081,134,3,19,5,101,15,11,4
2016-05-19 00:00:00,ja_DES_AAG_113,57,3,19,5,102,15,11,4
2016-05-19 00:00:00,ja_MOB_AAG_065,215,3,19,5,103,16,12,4
2016-05-19 00:00:00,ja_MOB_AAG_073,415,3,19,5,104,16,12,4
2016-05-19 00:00:00,ja_MOB_AAG_092,53,3,19,5,105,16,12,4
2016-05-19 00:00:00,ja_MOB_AAG_127,628,3,19,5,106,16,12,4
2016-05-19 00:00:00,ja_MOB_AAG_129,2984,3,19,5,107,16,12,4
2016-05-19 00:00:00,ja_MOB_AAG_144,329,3,19,5,108,16,12,4
2016-05-19 00:00:00,ru_AAC_AAG_008,1518,3,19,5,109,17,13,5
2016-05-19 00:00:00,ru_AAC_AAG_145,1660,3,19,5,110,17,13,5
2016-05-19 00:00:00,ru_AAC_AAG_146,60,3,19,5,111,17,13,5
2016-05-19 00:00:00,ru_AAC_SPD_000,31,3,19,5,112,18,13,5
2016-05-19 00:00:00,ru_AAC_SPD_090,30,3,19,5,113,18,13,5
2016-05-19 00:00:00,ru_AAC_SPD_148,15,3,19,5,114,18,13,5
2016-05-19 00:00:00,ru_DES_AAG_003,923,3,19,5,115,19,14,5
2016-05-19 00:00:00,ru_DES_AAG_007,606,3,19,5,116,19,14,5
2016-05-19 00:00:00,ru_DES_AAG_017,152,3,19,5,117,19,14,5
2016-05-19 00:00:00,ru_DES_AAG_041,525,3,19,5,118,19,14,5
2016-05-19 00:00:00,ru_DES_AAG_071,835,3,19,5,119,19,14,5
2016-05-19 00:00:00,ru_DES_AAG_072,432,3,19,5,120,19,14,5
2016-05-19 00:00:00,ru_MOB_AAG_002,83,3,19,5,121,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_040,158,3,19,5,122,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_083,487,3,19,5,123,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_086,649,3,19,5,124,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_103,425,3,19,5,125,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_107,26,3,19,5,126,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_118,157,3,19,5,127,20,15,5
2016-05-19 00:00:00,ru_MOB_AAG_125,808,3,19,5,128,20,15,5
2016-05-19 00:00:00,zh_AAC_AAG_021,168,3,19,5,129,21,16,6
2016-05-19 00:00:00,zh_AAC_AAG_033,48,3,19,5,130,21,16,6
2016-05-19 00:00:00,zh_AAC_AAG_037,75,3,19,5,131,21,16,6
2016-05-19 00:00:00,zh_AAC_AAG_052,1625,3,19,5,132,21,16,6
2016-05-19 00:00:00,zh_AAC_AAG_057,372,3,19,5,133,21,16,6
2016-05-19 00:00:00,zh_AAC_AAG_085,594,3,19,5,134,21,16,6
2016-05-19 00:00:00,zh_AAC_AAG_108,977,3,19,5,135,21,16,6
2016-05-19 00:00:00,zh_AAC_SPD_039,15,3,19,5,136,22,16,6
2016-05-19 00:00:00,zh_AAC_SPD_096,5,3,19,5,137,22,16,6
2016-05-19 00:00:00,zh_DES_AAG_009,56,3,19,5,138,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_019,285,3,19,5,139,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_053,241,3,19,5,140,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_054,245,3,19,5,141,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_056,1390,3,19,5,142,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_068,83,3,19,5,143,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_089,396,3,19,5,144,23,17,6
2016-05-19 00:00:00,zh_DES_AAG_139,396,3,19,5,145,23,17,6
2016-05-19 00:00:00,zh_MOB_AAG_005,10,3,19,5,146,24,18,6
2016-05-19 00:00:00,zh_MOB_AAG_028,48,3,19,5,147,24,18,6
2016-05-19 00:00:00,zh_MOB_AAG_031,202,3,19,5,148,24,18,6
2016-05-19 00:00:00,zh_MOB_AAG_036,83,3,19,5,149,24,18,6
2016-05-19 00:00:00,zh_MOB_AAG_138,121,3,19,5,150,24,18,6
2016-05-20 00:00:00,Total,96571,4,20,5,0,0,0,0
2016-05-20 00:00:00,de,21134,4,20,5,0,0,0,1
2016-05-20 00:00:00,en,32910,4,20,5,0,0,0,2
2016-05-20 00:00:00,fr,12991,4,20,5,0,0,0,3
2016-05-20 00:00:00,ja,13268,4,20,5,0,0,0,4
2016-05-20 00:00:00,ru,8751,4,20,5,0,0,0,5
2016-05-20 00:00:00,zh,7517,4,20,5,0,0,0,6
2016-05-20 00:00:00,de_AAC,17153,4,20,5,0,0,1,1
2016-05-20 00:00:00,de_DES,1388,4,20,5,0,0,2,1
2016-05-20 00:00:00,de_MOB,2593,4,20,5,0,0,3,1
2016-05-20 00:00:00,en_AAC,16477,4,20,5,0,0,4,2
2016-05-20 00:00:00,en_DES,8694,4,20,5,0,0,5,2
2016-05-20 00:00:00,en_MOB,7739,4,20,5,0,0,6,2
2016-05-20 00:00:00,fr_AAC,6108,4,20,5,0,0,7,3
2016-05-20 00:00:00,fr_DES,4814,4,20,5,0,0,8,3
2016-05-20 00:00:00,fr_MOB,2069,4,20,5,0,0,9,3
2016-05-20 00:00:00,ja_AAC,8194,4,20,5,0,0,10,4
2016-05-20 00:00:00,ja_DES,842,4,20,5,0,0,11,4
2016-05-20 00:00:00,ja_MOB,4232,4,20,5,0,0,12,4
2016-05-20 00:00:00,ru_AAC,2848,4,20,5,0,0,13,5
2016-05-20 00:00:00,ru_DES,3180,4,20,5,0,0,14,5
2016-05-20 00:00:00,ru_MOB,2723,4,20,5,0,0,15,5
2016-05-20 00:00:00,zh_AAC,4283,4,20,5,0,0,16,6
2016-05-20 00:00:00,zh_DES,2827,4,20,5,0,0,17,6
2016-05-20 00:00:00,zh_MOB,407,4,20,5,0,0,18,6
2016-05-20 00:00:00,de_AAC_AAG,17130,4,20,5,0,1,1,1
2016-05-20 00:00:00,de_AAC_SPD,23,4,20,5,0,2,1,1
2016-05-20 00:00:00,de_DES_AAG,1388,4,20,5,0,3,2,1
2016-05-20 00:00:00,de_MOB_AAG,2593,4,20,5,0,4,3,1
2016-05-20 00:00:00,en_AAC_AAG,16134,4,20,5,0,5,4,2
2016-05-20 00:00:00,en_AAC_SPD,343,4,20,5,0,6,4,2
2016-05-20 00:00:00,en_DES_AAG,8694,4,20,5,0,7,5,2
2016-05-20 00:00:00,en_MOB_AAG,7739,4,20,5,0,8,6,2
2016-05-20 00:00:00,fr_AAC_AAG,6060,4,20,5,0,9,7,3
2016-05-20 00:00:00,fr_AAC_SPD,48,4,20,5,0,10,7,3
2016-05-20 00:00:00,fr_DES_AAG,4814,4,20,5,0,11,8,3
2016-05-20 00:00:00,fr_MOB_AAG,2069,4,20,5,0,12,9,3
2016-05-20 00:00:00,ja_AAC_AAG,7468,4,20,5,0,13,10,4
2016-05-20 00:00:00,ja_AAC_SPD,726,4,20,5,0,14,10,4
2016-05-20 00:00:00,ja_DES_AAG,842,4,20,5,0,15,11,4
2016-05-20 00:00:00,ja_MOB_AAG,4232,4,20,5,0,16,12,4
2016-05-20 00:00:00,ru_AAC_AAG,2767,4,20,5,0,17,13,5
2016-05-20 00:00:00,ru_AAC_SPD,81,4,20,5,0,18,13,5
2016-05-20 00:00:00,ru_DES_AAG,3180,4,20,5,0,19,14,5
2016-05-20 00:00:00,ru_MOB_AAG,2723,4,20,5,0,20,15,5
2016-05-20 00:00:00,zh_AAC_AAG,4254,4,20,5,0,21,16,6
2016-05-20 00:00:00,zh_AAC_SPD,29,4,20,5,0,22,16,6
2016-05-20 00:00:00,zh_DES_AAG,2827,4,20,5,0,23,17,6
2016-05-20 00:00:00,zh_MOB_AAG,407,4,20,5,0,24,18,6
2016-05-20 00:00:00,de_AAC_AAG_001,12366,4,20,5,1,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_010,672,4,20,5,2,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_014,2871,4,20,5,3,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_045,93,4,20,5,4,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_063,316,4,20,5,5,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_100,306,4,20,5,6,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_110,162,4,20,5,7,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_123,52,4,20,5,8,1,1,1
2016-05-20 00:00:00,de_AAC_AAG_143,292,4,20,5,9,1,1,1
2016-05-20 00:00:00,de_AAC_SPD_012,1,4,20,5,10,2,1,1
2016-05-20 00:00:00,de_AAC_SPD_074,3,4,20,5,11,2,1,1
2016-05-20 00:00:00,de_AAC_SPD_080,5,4,20,5,12,2,1,1
2016-05-20 00:00:00,de_AAC_SPD_105,4,4,20,5,13,2,1,1
2016-05-20 00:00:00,de_AAC_SPD_115,7,4,20,5,14,2,1,1
2016-05-20 00:00:00,de_AAC_SPD_133,3,4,20,5,15,2,1,1
2016-05-20 00:00:00,de_DES_AAG_064,251,4,20,5,16,3,2,1
2016-05-20 00:00:00,de_DES_AAG_116,315,4,20,5,17,3,2,1
2016-05-20 00:00:00,de_DES_AAG_131,822,4,20,5,18,3,2,1
2016-05-20 00:00:00,de_MOB_AAG_015,102,4,20,5,19,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_020,676,4,20,5,20,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_032,190,4,20,5,21,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_059,434,4,20,5,22,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_062,43,4,20,5,23,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_088,366,4,20,5,24,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_095,5,4,20,5,25,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_109,699,4,20,5,26,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_122,32,4,20,5,27,4,3,1
2016-05-20 00:00:00,de_MOB_AAG_149,46,4,20,5,28,4,3,1
2016-05-20 00:00:00,en_AAC_AAG_044,124,4,20,5,29,5,4,2
2016-05-20 00:00:00,en_AAC_AAG_049,1496,4,20,5,30,5,4,2
2016-05-20 00:00:00,en_AAC_AAG_075,30,4,20,5,31,5,4,2
2016-05-20 00:00:00,en_AAC_AAG_114,9138,4,20,5,32,5,4,2
2016-05-20 00:00:00,en_AAC_AAG_119,4708,4,20,5,33,5,4,2
2016-05-20 00:00:00,en_AAC_AAG_141,638,4,20,5,34,5,4,2
2016-05-20 00:00:00,en_AAC_SPD_004,7,4,20,5,35,6,4,2
2016-05-20 00:00:00,en_AAC_SPD_011,14,4,20,5,36,6,4,2
2016-05-20 00:00:00,en_AAC_SPD_026,17,4,20,5,37,6,4,2
2016-05-20 00:00:00,en_AAC_SPD_048,9,4,20,5,38,6,4,2
2016-05-20 00:00:00,en_AAC_SPD_067,11,4,20,5,39,6,4,2
2016-05-20 00:00:00,en_AAC_SPD_126,274,4,20,5,40,6,4,2
2016-05-20 00:00:00,en_AAC_SPD_140,11,4,20,5,41,6,4,2
2016-05-20 00:00:00,en_DES_AAG_016,559,4,20,5,42,7,5,2
2016-05-20 00:00:00,en_DES_AAG_024,1326,4,20,5,43,7,5,2
2016-05-20 00:00:00,en_DES_AAG_042,495,4,20,5,44,7,5,2
2016-05-20 00:00:00,en_DES_AAG_069,1789,4,20,5,45,7,5,2
2016-05-20 00:00:00,en_DES_AAG_082,3432,4,20,5,46,7,5,2
2016-05-20 00:00:00,en_DES_AAG_102,1093,4,20,5,47,7,5,2
2016-05-20 00:00:00,en_MOB_AAG_018,2276,4,20,5,48,8,6,2
2016-05-20 00:00:00,en_MOB_AAG_022,1605,4,20,5,49,8,6,2
2016-05-20 00:00:00,en_MOB_AAG_101,344,4,20,5,50,8,6,2
2016-05-20 00:00:00,en_MOB_AAG_124,3514,4,20,5,51,8,6,2
2016-05-20 00:00:00,fr_AAC_AAG_029,1198,4,20,5,52,9,7,3
2016-05-20 00:00:00,fr_AAC_AAG_046,62,4,20,5,53,9,7,3
