Date,Node,Value,Month_Of_Year,Region,Zone,State
2006-07-01 00:00:00,GBD,3.453596,7,76,27,7
2006-08-01 00:00:00,T,19382.251888000003,8,0,0,0
2006-08-01 00:00:00,A,6150.4577409999965,8,0,0,1
2006-08-01 00:00:00,B,3140.247841,8,0,0,2
2006-08-01 00:00:00,C,5943.234892,8,0,0,3
2006-08-01 00:00:00,D,935.3870010000004,8,0,0,4
2006-08-01 00:00:00,E,2093.233633,8,0,0,5
2006-08-01 00:00:00,F,369.992605,8,0,0,6
2006-08-01 00:00:00,G,749.698175,8,0,0,7
2006-08-01 00:00:00,AA,1841.477951,8,0,1,1
2006-08-01 00:00:00,AB,1753.420178,8,0,2,1
2006-08-01 00:00:00,AC,464.650913,8,0,3,1
2006-08-01 00:00:00,AD,806.9383499999999,8,0,4,1
2006-08-01 00:00:00,AE,888.5045459999998,8,0,5,1
2006-08-01 00:00:00,AF,395.465803,8,0,6,1
2006-08-01 00:00:00,BA,1500.188767,8,0,7,2
2006-08-01 00:00:00,BB,189.462733,8,0,8,2
2006-08-01 00:00:00,BC,300.637173,8,0,9,2
2006-08-01 00:00:00,BD,702.256904,8,0,10,2
2006-08-01 00:00:00,BE,447.7022639999999,8,0,11,2
2006-08-01 00:00:00,CA,2882.759427,8,0,12,3
2006-08-01 00:00:00,CB,859.349561,8,0,13,3
2006-08-01 00:00:00,CC,1767.259106,8,0,14,3
2006-08-01 00:00:00,CD,433.866798,8,0,15,3
2006-08-01 00:00:00,DA,483.927406,8,0,16,4
2006-08-01 00:00:00,DB,133.42548399999998,8,0,17,4
2006-08-01 00:00:00,DC,199.884596,8,0,18,4
2006-08-01 00:00:00,DD,118.149515,8,0,19,4
2006-08-01 00:00:00,EA,1437.709662,8,0,20,5
2006-08-01 00:00:00,EB,483.517387,8,0,21,5
2006-08-01 00:00:00,EC,172.006584,8,0,22,5
2006-08-01 00:00:00,FA,201.660812,8,0,23,6
2006-08-01 00:00:00,FB,118.004844,8,0,24,6
2006-08-01 00:00:00,FC,50.32694900000001,8,0,25,6
2006-08-01 00:00:00,GA,595.733964,8,0,26,7
2006-08-01 00:00:00,GB,153.964211,8,0,27,7
2006-08-01 00:00:00,AAA,1593.088038,8,1,1,1
2006-08-01 00:00:00,AAB,248.389913,8,2,1,1
2006-08-01 00:00:00,ABA,390.059315,8,3,2,1
2006-08-01 00:00:00,ABB,1363.360863,8,4,2,1
2006-08-01 00:00:00,ACA,464.650913,8,5,3,1
2006-08-01 00:00:00,ADA,324.564505,8,6,4,1
2006-08-01 00:00:00,ADB,174.709472,8,7,4,1
2006-08-01 00:00:00,ADC,212.349375,8,8,4,1
2006-08-01 00:00:00,ADD,95.314998,8,9,4,1
2006-08-01 00:00:00,AEA,308.856757,8,10,5,1
2006-08-01 00:00:00,AEB,411.07561,8,11,5,1
2006-08-01 00:00:00,AEC,84.634642,8,12,5,1
2006-08-01 00:00:00,AED,83.93753699999999,8,13,5,1
2006-08-01 00:00:00,AFA,395.465803,8,14,6,1
2006-08-01 00:00:00,BAA,1364.198174,8,15,7,2
2006-08-01 00:00:00,BAB,36.657111,8,16,7,2
2006-08-01 00:00:00,BAC,99.333482,8,17,7,2
2006-08-01 00:00:00,BBA,189.462733,8,18,8,2
2006-08-01 00:00:00,BCA,196.330041,8,19,9,2
2006-08-01 00:00:00,BCB,68.419696,8,20,9,2
2006-08-01 00:00:00,BCC,35.887436,8,21,9,2
2006-08-01 00:00:00,BDA,155.57215200000002,8,22,10,2
2006-08-01 00:00:00,BDB,82.31487100000001,8,23,10,2
2006-08-01 00:00:00,BDC,372.940824,8,24,10,2
2006-08-01 00:00:00,BDD,70.112841,8,25,10,2
2006-08-01 00:00:00,BDE,13.193428999999998,8,26,10,2
2006-08-01 00:00:00,BDF,8.122787,8,27,10,2
2006-08-01 00:00:00,BEA,18.890522,8,28,11,2
2006-08-01 00:00:00,BEB,117.311434,8,29,11,2
2006-08-01 00:00:00,BEC,33.431674,8,30,11,2
2006-08-01 00:00:00,BED,135.183235,8,31,11,2
2006-08-01 00:00:00,BEE,22.466814,8,32,11,2
2006-08-01 00:00:00,BEF,42.926171,8,33,11,2
2006-08-01 00:00:00,BEG,35.156025,8,34,11,2
2006-08-01 00:00:00,BEH,42.336389,8,35,11,2
2006-08-01 00:00:00,CAA,913.825941,8,36,12,3
2006-08-01 00:00:00,CAB,1079.058194,8,37,12,3
2006-08-01 00:00:00,CAC,889.875292,8,38,12,3
2006-08-01 00:00:00,CBA,251.5142,8,39,13,3
2006-08-01 00:00:00,CBB,69.239815,8,40,13,3
2006-08-01 00:00:00,CBC,264.409888,8,41,13,3
2006-08-01 00:00:00,CBD,274.185658,8,42,13,3
2006-08-01 00:00:00,CCA,331.093095,8,43,14,3
2006-08-01 00:00:00,CCB,690.662891,8,44,14,3
2006-08-01 00:00:00,CCC,745.50312,8,45,14,3
2006-08-01 00:00:00,CDA,198.200617,8,46,15,3
2006-08-01 00:00:00,CDB,235.666181,8,47,15,3
2006-08-01 00:00:00,DAA,462.071766,8,48,16,4
2006-08-01 00:00:00,DAB,5.219821,8,49,16,4
2006-08-01 00:00:00,DAC,16.635819,8,50,16,4
2006-08-01 00:00:00,DBA,47.880568,8,51,17,4
2006-08-01 00:00:00,DBB,50.539203,8,52,17,4
2006-08-01 00:00:00,DBC,35.005713,8,53,17,4
2006-08-01 00:00:00,DCA,10.932123,8,54,18,4
2006-08-01 00:00:00,DCB,39.887648,8,55,18,4
2006-08-01 00:00:00,DCC,27.127993,8,56,18,4
2006-08-01 00:00:00,DCD,121.936832,8,57,18,4
2006-08-01 00:00:00,DDA,62.1609,8,58,19,4
2006-08-01 00:00:00,DDB,55.988615,8,59,19,4
2006-08-01 00:00:00,EAA,399.021081,8,60,20,5
2006-08-01 00:00:00,EAB,815.858619,8,61,20,5
2006-08-01 00:00:00,EAC,222.829962,8,62,20,5
2006-08-01 00:00:00,EBA,483.517387,8,63,21,5
2006-08-01 00:00:00,ECA,172.006584,8,64,22,5
2006-08-01 00:00:00,FAA,201.660812,8,65,23,6
2006-08-01 00:00:00,FBA,22.760203,8,66,24,6
2006-08-01 00:00:00,FBB,95.244641,8,67,24,6
2006-08-01 00:00:00,FCA,42.90037100000001,8,68,25,6
2006-08-01 00:00:00,FCB,7.426578000000001,8,69,25,6
2006-08-01 00:00:00,GAA,409.336124,8,70,26,7
2006-08-01 00:00:00,GAB,72.136825,8,71,26,7
2006-08-01 00:00:00,GAC,114.261015,8,72,26,7
2006-08-01 00:00:00,GBA,12.535505,8,73,27,7
2006-08-01 00:00:00,GBB,16.347874,8,74,27,7
2006-08-01 00:00:00,GBC,74.520672,8,75,27,7
2006-08-01 00:00:00,GBD,50.56016,8,76,27,7
2006-09-01 00:00:00,T,22881.563868999987,9,0,0,0
2006-09-01 00:00:00,A,6745.889003,9,0,0,1
2006-09-01 00:00:00,B,3333.0932400000006,9,0,0,2
2006-09-01 00:00:00,C,7038.375025,9,0,0,3
2006-09-01 00:00:00,D,1299.283448999999,9,0,0,4
2006-09-01 00:00:00,E,3081.388463999999,9,0,0,5
2006-09-01 00:00:00,F,498.37346400000007,9,0,0,6
2006-09-01 00:00:00,G,885.1612240000001,9,0,0,7
2006-09-01 00:00:00,AA,1975.990317,9,0,1,1
2006-09-01 00:00:00,AB,1959.578218,9,0,2,1
2006-09-01 00:00:00,AC,613.463849,9,0,3,1
2006-09-01 00:00:00,AD,970.8798859999998,9,0,4,1
2006-09-01 00:00:00,AE,807.3313969999999,9,0,5,1
2006-09-01 00:00:00,AF,418.645336,9,0,6,1
2006-09-01 00:00:00,BA,1515.722795,9,0,7,2
2006-09-01 00:00:00,BB,156.55991500000002,9,0,8,2
2006-09-01 00:00:00,BC,434.06463600000006,9,0,9,2
2006-09-01 00:00:00,BD,590.4112269999999,9,0,10,2
2006-09-01 00:00:00,BE,636.3346669999997,9,0,11,2
2006-09-01 00:00:00,CA,3684.903841,9,0,12,3
2006-09-01 00:00:00,CB,1267.933918,9,0,13,3
2006-09-01 00:00:00,CC,1473.044881,9,0,14,3
2006-09-01 00:00:00,CD,612.492385,9,0,15,3
2006-09-01 00:00:00,DA,607.7269739999999,9,0,16,4
2006-09-01 00:00:00,DB,177.012202,9,0,17,4
2006-09-01 00:00:00,DC,303.458723,9,0,18,4
2006-09-01 00:00:00,DD,211.08555,9,0,19,4
2006-09-01 00:00:00,EA,2265.432862,9,0,20,5
2006-09-01 00:00:00,EB,536.075678,9,0,21,5
2006-09-01 00:00:00,EC,279.879924,9,0,22,5
2006-09-01 00:00:00,FA,194.048408,9,0,23,6
2006-09-01 00:00:00,FB,100.53012,9,0,24,6
2006-09-01 00:00:00,FC,203.794936,9,0,25,6
2006-09-01 00:00:00,GA,568.499509,9,0,26,7
2006-09-01 00:00:00,GB,316.661715,9,0,27,7
2006-09-01 00:00:00,AAA,1750.333402,9,1,1,1
2006-09-01 00:00:00,AAB,225.656915,9,2,1,1
2006-09-01 00:00:00,ABA,411.188413,9,3,2,1
2006-09-01 00:00:00,ABB,1548.3898049999998,9,4,2,1
2006-09-01 00:00:00,ACA,613.463849,9,5,3,1
2006-09-01 00:00:00,ADA,379.401609,9,6,4,1
2006-09-01 00:00:00,ADB,158.610837,9,7,4,1
2006-09-01 00:00:00,ADC,254.254033,9,8,4,1
2006-09-01 00:00:00,ADD,178.613407,9,9,4,1
2006-09-01 00:00:00,AEA,325.637137,9,10,5,1
2006-09-01 00:00:00,AEB,232.64746,9,11,5,1
2006-09-01 00:00:00,AEC,118.73565600000002,9,12,5,1
2006-09-01 00:00:00,AED,130.31114399999998,9,13,5,1
2006-09-01 00:00:00,AFA,418.645336,9,14,6,1
2006-09-01 00:00:00,BAA,1296.498959,9,15,7,2
2006-09-01 00:00:00,BAB,120.924428,9,16,7,2
2006-09-01 00:00:00,BAC,98.299408,9,17,7,2
2006-09-01 00:00:00,BBA,156.55991500000002,9,18,8,2
2006-09-01 00:00:00,BCA,159.291285,9,19,9,2
2006-09-01 00:00:00,BCB,129.561554,9,20,9,2
2006-09-01 00:00:00,BCC,145.211797,9,21,9,2
2006-09-01 00:00:00,BDA,161.736487,9,22,10,2
2006-09-01 00:00:00,BDB,94.138038,9,23,10,2
2006-09-01 00:00:00,BDC,227.10347400000003,9,24,10,2
2006-09-01 00:00:00,BDD,47.758024,9,25,10,2
2006-09-01 00:00:00,BDE,37.74103,9,26,10,2
2006-09-01 00:00:00,BDF,21.934174,9,27,10,2
2006-09-01 00:00:00,BEA,57.423543,9,28,11,2
2006-09-01 00:00:00,BEB,147.799537,9,29,11,2
2006-09-01 00:00:00,BEC,29.564875,9,30,11,2
2006-09-01 00:00:00,BED,143.87200099999998,9,31,11,2
2006-09-01 00:00:00,BEE,13.813211,9,32,11,2
2006-09-01 00:00:00,BEF,27.584058,9,33,11,2
2006-09-01 00:00:00,BEG,138.861447,9,34,11,2
2006-09-01 00:00:00,BEH,77.415995,9,35,11,2
2006-09-01 00:00:00,CAA,1257.406664,9,36,12,3
2006-09-01 00:00:00,CAB,1342.908669,9,37,12,3
2006-09-01 00:00:00,CAC,1084.588508,9,38,12,3
2006-09-01 00:00:00,CBA,477.689427,9,39,13,3
2006-09-01 00:00:00,CBB,273.23431400000004,9,40,13,3
2006-09-01 00:00:00,CBC,387.836449,9,41,13,3
2006-09-01 00:00:00,CBD,129.17372799999998,9,42,13,3
2006-09-01 00:00:00,CCA,251.002952,9,43,14,3
2006-09-01 00:00:00,CCB,502.49356,9,44,14,3
2006-09-01 00:00:00,CCC,719.548369,9,45,14,3
2006-09-01 00:00:00,CDA,384.279047,9,46,15,3
2006-09-01 00:00:00,CDB,228.213338,9,47,15,3
2006-09-01 00:00:00,DAA,578.499014,9,48,16,4
2006-09-01 00:00:00,DAB,12.373985,9,49,16,4
2006-09-01 00:00:00,DAC,16.853975,9,50,16,4
2006-09-01 00:00:00,DBA,97.355593,9,51,17,4
2006-09-01 00:00:00,DBB,52.98649,9,52,17,4
2006-09-01 00:00:00,DBC,26.670119,9,53,17,4
2006-09-01 00:00:00,DCA,36.475215,9,54,18,4
2006-09-01 00:00:00,DCB,45.631289,9,55,18,4
2006-09-01 00:00:00,DCC,14.610152,9,56,18,4
2006-09-01 00:00:00,DCD,206.742067,9,57,18,4
2006-09-01 00:00:00,DDA,137.444627,9,58,19,4
2006-09-01 00:00:00,DDB,73.640923,9,59,19,4
2006-09-01 00:00:00,EAA,975.654643,9,60,20,5
2006-09-01 00:00:00,EAB,962.864427,9,61,20,5
2006-09-01 00:00:00,EAC,326.913792,9,62,20,5
2006-09-01 00:00:00,EBA,536.075678,9,63,21,5
2006-09-01 00:00:00,ECA,279.879924,9,64,22,5
2006-09-01 00:00:00,FAA,194.048408,9,65,23,6
2006-09-01 00:00:00,FBA,27.637311,9,66,24,6
2006-09-01 00:00:00,FBB,72.89280900000001,9,67,24,6
2006-09-01 00:00:00,FCA,190.343234,9,68,25,6
2006-09-01 00:00:00,FCB,13.451702,9,69,25,6
2006-09-01 00:00:00,GAA,300.006629,9,70,26,7
2006-09-01 00:00:00,GAB,151.5455,9,71,26,7
2006-09-01 00:00:00,GAC,116.94738,9,72,26,7
2006-09-01 00:00:00,GBA,11.925944,9,73,27,7
2006-09-01 00:00:00,GBB,39.354132,9,74,27,7
2006-09-01 00:00:00,GBC,225.081868,9,75,27,7
2006-09-01 00:00:00,GBD,40.299771,9,76,27,7
2006-10-01 00:00:00,T,27087.226806000013,10,0,0,0
2006-10-01 00:00:00,A,8270.950670000002,10,0,0,1
2006-10-01 00:00:00,B,4166.946501999999,10,0,0,2
2006-10-01 00:00:00,C,8164.150445,10,0,0,3
2006-10-01 00:00:00,D,1927.7329289999996,10,0,0,4
2006-10-01 00:00:00,E,3221.964201,10,0,0,5
2006-10-01 00:00:00,F,533.7870839999999,10,0,0,6
2006-10-01 00:00:00,G,801.694975,10,0,0,7
2006-10-01 00:00:00,AA,2361.079441,10,0,1,1
2006-10-01 00:00:00,AB,2215.051425,10,0,2,1
2006-10-01 00:00:00,AC,1199.337694,10,0,3,1
2006-10-01 00:00:00,AD,619.596866,10,0,4,1
2006-10-01 00:00:00,AE,1302.773327,10,0,5,1
2006-10-01 00:00:00,AF,573.1119170000001,10,0,6,1
2006-10-01 00:00:00,BA,2051.547011,10,0,7,2
2006-10-01 00:00:00,BB,338.92628499999995,10,0,8,2
2006-10-01 00:00:00,BC,412.634255,10,0,9,2
2006-10-01 00:00:00,BD,725.9842669999999,10,0,10,2
2006-10-01 00:00:00,BE,637.8546839999999,10,0,11,2
2006-10-01 00:00:00,CA,4389.830052,10,0,12,3
2006-10-01 00:00:00,CB,1106.704659,10,0,13,3
2006-10-01 00:00:00,CC,2014.091348,10,0,14,3
2006-10-01 00:00:00,CD,653.524386,10,0,15,3
2006-10-01 00:00:00,DA,724.0133259999998,10,0,16,4
2006-10-01 00:00:00,DB,332.481392,10,0,17,4
2006-10-01 00:00:00,DC,424.183448,10,0,18,4
2006-10-01 00:00:00,DD,447.054763,10,0,19,4
2006-10-01 00:00:00,EA,2578.536783,10,0,20,5
2006-10-01 00:00:00,EB,377.551677,10,0,21,5
2006-10-01 00:00:00,EC,265.875741,10,0,22,5
2006-10-01 00:00:00,FA,268.810297,10,0,23,6
2006-10-01 00:00:00,FB,172.858772,10,0,24,6
2006-10-01 00:00:00,FC,92.118015,10,0,25,6
2006-10-01 00:00:00,GA,608.006482,10,0,26,7
2006-10-01 00:00:00,GB,193.688493,10,0,27,7
2006-10-01 00:00:00,AAA,2028.535585,10,1,1,1
2006-10-01 00:00:00,AAB,332.543856,10,2,1,1
2006-10-01 00:00:00,ABA,649.774573,10,3,2,1
2006-10-01 00:00:00,ABB,1565.276852,10,4,2,1
2006-10-01 00:00:00,ACA,1199.337694,10,5,3,1
2006-10-01 00:00:00,ADA,94.759794,10,6,4,1
2006-10-01 00:00:00,ADB,164.72203300000004,10,7,4,1
2006-10-01 00:00:00,ADC,150.79646,10,8,4,1
2006-10-01 00:00:00,ADD,209.318579,10,9,4,1
2006-10-01 00:00:00,AEA,517.8467979999999,10,10,5,1
2006-10-01 00:00:00,AEB,469.17039000000005,10,11,5,1
2006-10-01 00:00:00,AEC,86.459063,10,12,5,1
2006-10-01 00:00:00,AED,229.297076,10,13,5,1
2006-10-01 00:00:00,AFA,573.1119170000001,10,14,6,1
2006-10-01 00:00:00,BAA,1698.77138,10,15,7,2
2006-10-01 00:00:00,BAB,207.133014,10,16,7,2
2006-10-01 00:00:00,BAC,145.642617,10,17,7,2
2006-10-01 00:00:00,BBA,338.92628499999995,10,18,8,2
2006-10-01 00:00:00,BCA,81.578169,10,19,9,2
2006-10-01 00:00:00,BCB,145.684442,10,20,9,2
2006-10-01 00:00:00,BCC,185.371644,10,21,9,2
2006-10-01 00:00:00,BDA,120.631082,10,22,10,2
2006-10-01 00:00:00,BDB,166.703552,10,23,10,2
2006-10-01 00:00:00,BDC,326.938847,10,24,10,2
2006-10-01 00:00:00,BDD,67.89265900000001,10,25,10,2
2006-10-01 00:00:00,BDE,39.419859,10,26,10,2
2006-10-01 00:00:00,BDF,4.398268,10,27,10,2
2006-10-01 00:00:00,BEA,12.5658,10,28,11,2
2006-10-01 00:00:00,BEB,168.70550699999998,10,29,11,2
2006-10-01 00:00:00,BEC,55.328051,10,30,11,2
2006-10-01 00:00:00,BED,142.349409,10,31,11,2
2006-10-01 00:00:00,BEE,7.954981,10,32,11,2
2006-10-01 00:00:00,BEF,39.851104,10,33,11,2
2006-10-01 00:00:00,BEG,102.022569,10,34,11,2
2006-10-01 00:00:00,BEH,109.077263,10,35,11,2
2006-10-01 00:00:00,CAA,1796.131178,10,36,12,3
2006-10-01 00:00:00,CAB,1473.215409,10,37,12,3
2006-10-01 00:00:00,CAC,1120.4834649999998,10,38,12,3
2006-10-01 00:00:00,CBA,424.965528,10,39,13,3
2006-10-01 00:00:00,CBB,100.026148,10,40,13,3
2006-10-01 00:00:00,CBC,322.677319,10,41,13,3
2006-10-01 00:00:00,CBD,259.035664,10,42,13,3
2006-10-01 00:00:00,CCA,293.300576,10,43,14,3
2006-10-01 00:00:00,CCB,572.236467,10,44,14,3
2006-10-01 00:00:00,CCC,1148.554305,10,45,14,3
2006-10-01 00:00:00,CDA,427.4995,10,46,15,3
2006-10-01 00:00:00,CDB,226.024886,10,47,15,3
2006-10-01 00:00:00,DAA,670.1288169999999,10,48,16,4
2006-10-01 00:00:00,DAB,27.520729,10,49,16,4
2006-10-01 00:00:00,DAC,26.36378,10,50,16,4
2006-10-01 00:00:00,DBA,116.605131,10,51,17,4
2006-10-01 00:00:00,DBB,139.36194600000002,10,52,17,4
2006-10-01 00:00:00,DBC,76.514315,10,53,17,4
2006-10-01 00:00:00,DCA,31.161515,10,54,18,4
2006-10-01 00:00:00,DCB,75.576391,10,55,18,4
2006-10-01 00:00:00,DCC,32.693044,10,56,18,4
2006-10-01 00:00:00,DCD,284.752498,10,57,18,4
2006-10-01 00:00:00,DDA,252.25221,10,58,19,4
2006-10-01 00:00:00,DDB,194.802553,10,59,19,4
2006-10-01 00:00:00,EAA,544.1021830000001,10,60,20,5
2006-10-01 00:00:00,EAB,1317.077933,10,61,20,5
2006-10-01 00:00:00,EAC,717.3566670000001,10,62,20,5
2006-10-01 00:00:00,EBA,377.551677,10,63,21,5
2006-10-01 00:00:00,ECA,265.875741,10,64,22,5
2006-10-01 00:00:00,FAA,268.810297,10,65,23,6
2006-10-01 00:00:00,FBA,49.872835,10,66,24,6
2006-10-01 00:00:00,FBB,122.985937,10,67,24,6
2006-10-01 00:00:00,FCA,71.143848,10,68,25,6
2006-10-01 00:00:00,FCB,20.974167,10,69,25,6
2006-10-01 00:00:00,GAA,455.018348,10,70,26,7
2006-10-01 00:00:00,GAB,115.209856,10,71,26,7
2006-10-01 00:00:00,GAC,37.77827799999999,10,72,26,7
2006-10-01 00:00:00,GBA,1.162785,10,73,27,7
2006-10-01 00:00:00,GBB,36.623864,10,74,27,7
2006-10-01 00:00:00,GBC,155.90184399999998,10,75,27,7
2006-10-01 00:00:00,GBD,0.0,10,76,27,7
2006-11-01 00:00:00,T,19759.412626,11,0,0,0
2006-11-01 00:00:00,A,5934.059346999999,11,0,0,1
2006-11-01 00:00:00,B,3472.471571999998,11,0,0,2
2006-11-01 00:00:00,C,6013.842446999997,11,0,0,3
2006-11-01 00:00:00,D,1169.4602120000002,11,0,0,4
2006-11-01 00:00:00,E,2130.607048,11,0,0,5
2006-11-01 00:00:00,F,435.2347170000001,11,0,0,6
2006-11-01 00:00:00,G,603.7372829999999,11,0,0,7
2006-11-01 00:00:00,AA,1999.949352,11,0,1,1
2006-11-01 00:00:00,AB,1591.4991590000002,11,0,2,1
2006-11-01 00:00:00,AC,678.622072,11,0,3,1
2006-11-01 00:00:00,AD,537.019409,11,0,4,1
2006-11-01 00:00:00,AE,803.5778950000001,11,0,5,1
2006-11-01 00:00:00,AF,323.39146000000005,11,0,6,1
2006-11-01 00:00:00,BA,1603.3040959999998,11,0,7,2
2006-11-01 00:00:00,BB,351.647402,11,0,8,2
2006-11-01 00:00:00,BC,362.9029430000001,11,0,9,2
2006-11-01 00:00:00,BD,692.7542599999999,11,0,10,2
2006-11-01 00:00:00,BE,461.862871,11,0,11,2
2006-11-01 00:00:00,CA,3834.211412999999,11,0,12,3
2006-11-01 00:00:00,CB,750.6731219999999,11,0,13,3
2006-11-01 00:00:00,CC,903.934423,11,0,14,3
2006-11-01 00:00:00,CD,525.023489,11,0,15,3
2006-11-01 00:00:00,DA,522.95175,11,0,16,4
2006-11-01 00:00:00,DB,220.949465,11,0,17,4
2006-11-01 00:00:00,DC,222.601995,11,0,18,4
2006-11-01 00:00:00,DD,202.957002,11,0,19,4
2006-11-01 00:00:00,EA,1823.92248,11,0,20,5
2006-11-01 00:00:00,EB,152.47373199999998,11,0,21,5
2006-11-01 00:00:00,EC,154.210836,11,0,22,5
2006-11-01 00:00:00,FA,241.107965,11,0,23,6
2006-11-01 00:00:00,FB,115.529811,11,0,24,6
2006-11-01 00:00:00,FC,78.596941,11,0,25,6
2006-11-01 00:00:00,GA,358.595123,11,0,26,7
2006-11-01 00:00:00,GB,245.14216,11,0,27,7
2006-11-01 00:00:00,AAA,1725.10809,11,1,1,1
2006-11-01 00:00:00,AAB,274.84126200000003,11,2,1,1
2006-11-01 00:00:00,ABA,419.530631,11,3,2,1
2006-11-01 00:00:00,ABB,1171.968528,11,4,2,1
2006-11-01 00:00:00,ACA,678.622072,11,5,3,1
2006-11-01 00:00:00,ADA,69.155041,11,6,4,1
2006-11-01 00:00:00,ADB,111.592655,11,7,4,1
2006-11-01 00:00:00,ADC,269.981057,11,8,4,1
2006-11-01 00:00:00,ADD,86.290656,11,9,4,1
2006-11-01 00:00:00,AEA,295.46928,11,10,5,1
2006-11-01 00:00:00,AEB,298.287445,11,11,5,1
2006-11-01 00:00:00,AEC,103.177939,11,12,5,1
2006-11-01 00:00:00,AED,106.643231,11,13,5,1
2006-11-01 00:00:00,AFA,323.39146000000005,11,14,6,1
2006-11-01 00:00:00,BAA,1283.150471,11,15,7,2
2006-11-01 00:00:00,BAB,78.77858699999999,11,16,7,2
2006-11-01 00:00:00,BAC,241.375038,11,17,7,2
2006-11-01 00:00:00,BBA,351.647402,11,18,8,2
2006-11-01 00:00:00,BCA,106.374814,11,19,9,2
2006-11-01 00:00:00,BCB,171.076285,11,20,9,2
2006-11-01 00:00:00,BCC,85.451844,11,21,9,2
2006-11-01 00:00:00,BDA,172.237312,11,22,10,2
2006-11-01 00:00:00,BDB,81.32432499999999,11,23,10,2
2006-11-01 00:00:00,BDC,328.820126,11,24,10,2
2006-11-01 00:00:00,BDD,39.686851,11,25,10,2
2006-11-01 00:00:00,BDE,54.534751,11,26,10,2
2006-11-01 00:00:00,BDF,16.150895000000002,11,27,10,2
2006-11-01 00:00:00,BEA,23.654796,11,28,11,2
2006-11-01 00:00:00,BEB,106.73557300000002,11,29,11,2
2006-11-01 00:00:00,BEC,43.603305,11,30,11,2
2006-11-01 00:00:00,BED,103.191315,11,31,11,2
2006-11-01 00:00:00,BEE,25.001799,11,32,11,2
2006-11-01 00:00:00,BEF,39.351488,11,33,11,2
2006-11-01 00:00:00,BEG,81.962839,11,34,11,2
2006-11-01 00:00:00,BEH,38.361756,11,35,11,2
2006-11-01 00:00:00,CAA,1510.452938,11,36,12,3
2006-11-01 00:00:00,CAB,1651.856895,11,37,12,3
2006-11-01 00:00:00,CAC,671.9015800000001,11,38,12,3
2006-11-01 00:00:00,CBA,368.903017,11,39,13,3
2006-11-01 00:00:00,CBB,80.46376,11,40,13,3
2006-11-01 00:00:00,CBC,216.796914,11,41,13,3
2006-11-01 00:00:00,CBD,84.509431,11,42,13,3
2006-11-01 00:00:00,CCA,185.003707,11,43,14,3
2006-11-01 00:00:00,CCB,236.851658,11,44,14,3
2006-11-01 00:00:00,CCC,482.079058,11,45,14,3
2006-11-01 00:00:00,CDA,393.920411,11,46,15,3
2006-11-01 00:00:00,CDB,131.10307799999998,11,47,15,3
2006-11-01 00:00:00,DAA,447.463709,11,48,16,4
2006-11-01 00:00:00,DAB,63.421784,11,49,16,4
2006-11-01 00:00:00,DAC,12.066257,11,50,16,4
2006-11-01 00:00:00,DBA,98.450904,11,51,17,4
2006-11-01 00:00:00,DBB,97.369068,11,52,17,4
2006-11-01 00:00:00,DBC,25.129493000000004,11,53,17,4
2006-11-01 00:00:00,DCA,15.311813,11,54,18,4
2006-11-01 00:00:00,DCB,75.646417,11,55,18,4
2006-11-01 00:00:00,DCC,22.633632,11,56,18,4
2006-11-01 00:00:00,DCD,109.010133,11,57,18,4
2006-11-01 00:00:00,DDA,127.869192,11,58,19,4
2006-11-01 00:00:00,DDB,75.08781,11,59,19,4
2006-11-01 00:00:00,EAA,393.618075,11,60,20,5
2006-11-01 00:00:00,EAB,1011.475694,11,61,20,5
2006-11-01 00:00:00,EAC,418.828711,11,62,20,5
2006-11-01 00:00:00,EBA,152.47373199999998,11,63,21,5
2006-11-01 00:00:00,ECA,154.210836,11,64,22,5
2006-11-01 00:00:00,FAA,241.107965,11,65,23,6
2006-11-01 00:00:00,FBA,30.01535,11,66,24,6
2006-11-01 00:00:00,FBB,85.514461,11,67,24,6
2006-11-01 00:00:00,FCA,61.686445,11,68,25,6
2006-11-01 00:00:00,FCB,16.910496000000002,11,69,25,6
2006-11-01 00:00:00,GAA,221.570956,11,70,26,7
2006-11-01 00:00:00,GAB,85.72050999999999,11,71,26,7
2006-11-01 00:00:00,GAC,51.303657,11,72,26,7
2006-11-01 00:00:00,GBA,7.45156,11,73,27,7
2006-11-01 00:00:00,GBB,44.265987,11,74,27,7
2006-11-01 00:00:00,GBC,188.309881,11,75,27,7
2006-11-01 00:00:00,GBD,5.114732,11,76,27,7
2006-12-01 00:00:00,T,21139.827714999985,12,0,0,0
2006-12-01 00:00:00,A,6993.047224000001,12,0,0,1
2006-12-01 00:00:00,B,4398.917077,12,0,0,2
2006-12-01 00:00:00,C,5271.116860999998,12,0,0,3
2006-12-01 00:00:00,D,1557.729042,12,0,0,4
2006-12-01 00:00:00,E,2132.2150320000005,12,0,0,5
2006-12-01 00:00:00,F,592.6347900000001,12,0,0,6
2006-12-01 00:00:00,G,194.16768900000005,12,0,0,7
2006-12-01 00:00:00,AA,2295.134,12,0,1,1
2006-12-01 00:00:00,AB,2003.4315690000003,12,0,2,1
2006-12-01 00:00:00,AC,820.3430060000001,12,0,3,1
2006-12-01 00:00:00,AD,771.067695,12,0,4,1
2006-12-01 00:00:00,AE,661.01669,12,0,5,1
2006-12-01 00:00:00,AF,442.054264,12,0,6,1
2006-12-01 00:00:00,BA,2154.8029329999995,12,0,7,2
