T,D1,D2,D3,D4,D5,D6,D1ACT,D1NSW,D1NTT,D1QLD,D1SAS,D1TAS,D1VIC,D1WAS,D2ACT,D2NSW,D2NTT,D2QLD,D2SAS,D2TAS,D2VIC,D2WAS,D3ACT,D3NSW,D3NTT,D3QLD,D3SAS,D3TAS,D3VIC,D3WAS,D4ACT,D4NSW,D4NTT,D4QLD,D4SAS,D4TAS,D4VIC,D4WAS,D5ACT,D5NSW,D5NTT,D5QLD,D5SAS,D5TAS,D5VIC,D5WAS,D6ACT,D6NSW,D6NTT,D6QLD,D6SAS,D6TAS,D6VIC,D6WAS
723.485775,175.370177,161.146559,90.634567,127.711539,82.257856,86.365078,1.99067822,52.06537258,1.48270298,32.98002952,10.11242919,3.3167036,51.03300867,22.38925186,2.28520501,49.67027379,1.33462766,31.0770593,10.35663071,3.54293497,43.21708345,19.66274405,1.29011665,24.36747482,0.34793546,15.06965775,10.32580695,2.33899749,25.61545149,11.27912667,1.00526726,28.40963209,0.78420917,25.56578165,9.34195027,1.75131175,42.61857777,18.23480874,1.04020586,20.36979011,0.1121701066666666,22.6330677,6.98395376,2.32150529,19.62532013,9.17184308,0.36299556,29.32438181,0.24335579,17.81236927,10.23695564,3.22412552,15.83271231,9.32818202
777.761362,198.837692,198.066355,89.486983,102.397597,102.879451,86.093284,2.79356702,58.7661224,1.29900242,41.00165687,12.96042253,2.47341308,51.44189587,28.10161132,2.894269,54.33545706,2.74406798,42.94199521,14.95696945,4.89335767,50.30441715,24.99582122,1.15046929,25.65778573,0.85405882,17.2911578,8.38034085,1.45370112,26.87545737,7.8240125,1.28521103,22.10539542,0.63048494,20.48074946,8.51004907,1.72720303,35.45394304,12.20456139,0.68393952,24.84697139,0.11763377,29.41742079,7.87242872,2.52468745,26.89937489,10.51699417,0.43223228,31.6866776,1.34800852,14.52559365,6.23698018,1.99707794,18.66910101,11.19761273
820.492229,158.912936,249.795396,118.476045,95.009611,99.98274,98.315501,3.01705056,39.51552567,0.9296455,34.31408266,10.7456752,2.85084979,48.15669519,19.383411,4.02688021,71.14304386,1.42921645,57.16208794,16.41071878,4.59798841,65.59144632,29.43401416,1.61817472,33.79071378,0.77414154,34.54639945,7.58913802,1.84862217,26.9289912,11.37986365,1.66160867,24.08127213,0.35018421,21.00378505,8.84321062,1.96594277,26.75654257,10.34706508,0.34935911,29.56775387,0.18274721,22.54723664,9.72210638,2.68376625,21.33051604,13.59925482,0.48512787,28.10255863,0.65962905,21.7029866,8.72351785,1.79797683,26.57653732,10.26716683
803.393465,160.870706,250.269989,116.26796,88.037397,92.124371,95.823042,2.69139154,48.2308911,1.23520118,30.50564711,9.9987517,3.56130778,44.98384791,19.66366779,3.70261974,64.78886719,1.78616535,58.01308136,17.56519014,3.77946119,69.15918707,31.47541707,0.95547016,29.9019042,0.83643446,22.92377739,9.50100881,2.42274022,36.39083875,13.33578623,0.93286737,20.9889463,0.628423,22.46141476,7.534086,1.42229913,25.77385076,8.29550966,0.47591981,19.39952757,0.59469874,20.35178934,11.44581034,2.32046148,25.71772249,11.8184417,0.588211,30.65500667,0.48163607,19.45142033,9.8270058,2.54654704,19.94941081,12.32380385
730.793166,125.389055,167.656108,174.684736,87.358919,94.715553,80.988794,1.81446616,27.72960265,1.35685037,23.4449358,12.23268799,2.39438919,45.67443211,10.74169101,2.93637687,43.71430616,1.16221928,29.89302184,11.32364672,4.29393918,53.04237818,21.29021971,1.98889973,43.83672329,1.94638388,51.69472421,11.04985979,2.67842568,42.24096844,19.24875097,0.71681788,20.46339543,0.30924567,20.98894223,8.15783211,1.15238087,24.80687749,10.76342748,0.47825164,25.58009693,0.36127758,18.94880944,8.62031883,2.16817685,29.28754406,9.27107781,0.32044728,22.56080398,0.72648893,14.84424288,11.58106518,2.42457733,17.10082675,11.43034202
704.469201,105.907039,155.096505,173.915408,100.650392,81.595125,87.304733,1.79677712,26.44890559,1.11567454,19.93788592,7.2726539,1.80688191,37.7526706,9.77558964,1.83250658,45.7026657,0.86976295,28.11912822,12.8435434,4.25989599,44.61851355,16.85048832,2.17147503,39.60383864,0.89598917,48.89160787,12.62237786,3.43051922,45.72041535,20.5791847,1.47905308,27.48796962,0.25155497,23.79048065,8.27314457,1.63591252,26.33052037,11.40175657,0.7093186,23.05365899,0.48139639,15.99168172,10.28729332,2.04863727,21.48066993,7.54246848,0.45395533,26.68892273,0.48428954,17.41762184,9.29980666,2.18024026,23.06765029,7.7122459
706.232946,148.488288,127.647748,174.173256,98.676663,72.65435,84.59264,3.14502149,36.11948965,1.07547117,33.49309162,10.17113758,2.74285318,47.05775542,14.68346834,2.22555302,40.53711327,1.43636593,26.64442627,9.34679622,2.73306214,30.17531939,14.549112,2.326897,41.69541456,0.85932677,44.12233312,11.40933066,3.16712075,50.27196416,20.32086921,1.54347283,22.71725086,0.60606762,23.31174582,10.3242126,1.24450711,27.37876512,11.55064057,0.66075277,20.83688383,0.0932614,17.61492607,4.94940354,2.42039566,20.00789407,6.07083314,1.32395781,26.69417771,0.38299557,19.68885189,10.83515392,2.35688136,15.5911553,7.7194666
712.671721,154.105112,145.068118,117.145189,132.602942,77.80214,85.948219,3.16682758,49.74553146,1.0880981,28.08295462,10.59118468,2.34243782,45.86409537,13.2239827,2.4988079,39.82080199,2.03968171,24.83464573,10.10433134,4.90439995,48.56246506,12.30298397,2.10260143,33.26469614,0.47481462,24.26378368,8.0343261,1.87900915,31.95093772,15.17501991,1.54586022,24.10887463,0.74796877,39.54412034,11.10630414,1.57147489,34.79560156,19.18273781,0.86230574,25.51360061,0.25341619,18.67973445,5.36953193,2.79504572,16.86774021,7.46076527,0.57113794,23.70581034,0.24532795,18.08668034,8.4497679,3.12078042,24.6285577,7.14015678
714.549799,133.007922,158.614632,99.3567,151.784157,74.486637,97.299752,1.80865001,43.73965487,0.65555211,22.34960283,6.52807438,2.64245202,42.06035408,13.22358122,2.02946456,47.87560189,3.03890138,30.17377795,9.84232198,4.26178579,42.58919903,18.8035791,2.15166964,29.5529658,0.56211457,17.96506688,6.21025279,1.71735083,29.9348844,11.26239558,1.77040733,33.61164521,0.89385707,37.39394517,12.0951188,1.95247564,43.26207038,20.80463716,0.99689969,17.23728551,0.37816171,17.24714664,5.7896022,2.1413814,21.42311724,9.27304233,1.08437797,28.07427588,0.46937463,19.78579584,7.6795509,3.59106681,29.30767639,7.30763338
692.637838,148.1896,148.760877,99.608645,139.473171,64.427545,92.178,1.75380452,46.00972151,0.85985456,26.47397324,11.06244615,1.95071306,46.30995761,13.76912925,3.06242379,39.66830489,2.5478163,28.01226451,7.27604732,3.41931207,48.66468242,16.11002551,2.28941503,24.67895126,1.21414723,21.73242082,6.22205617,2.37123849,29.22350241,11.8769139,1.21004386,31.90589505,0.85902581,34.85499084,9.50359981,1.83086911,37.42059449,21.88815181,0.63768745,14.85989856,0.45442603,16.6131438,5.39624356,2.20204156,15.37165734,8.89244693,0.56279255,28.03443537,0.45357457,19.39165201,9.5875956,3.11113562,23.51616653,7.52064799
667.521478,142.164994,130.331033,98.960813,145.829828,61.419404,88.815405,1.01015276,38.73319425,2.55170089,24.84838581,9.1320223,2.57120241,48.75120222,14.56713296,2.98960157,38.93816025,1.83230151,27.46402347,11.69006773,2.30854967,31.50728671,13.60104241,0.80065129,31.84656614,0.22726326,16.46973402,4.41570505,3.19854845,30.51951738,11.48282768,1.86445459,31.71080769,0.38318094,40.97566392,10.58383954,2.34262129,36.66244369,21.30681646,0.34175653,12.97474916,0.05292595,13.97453547,7.39405327,2.84432028,13.69306748,10.14399591,1.06472012,24.56438075,0.31217375,21.207451,6.63484016,2.63338342,22.38091122,10.01754485
661.968658,125.304332,166.196987,99.45998,114.253006,72.3,84.454352,2.02083749,36.82359376,1.07194086,22.14948661,12.05518114,2.87094475,33.4911248,14.82122293,2.9130343,48.4558146,3.69400422,26.07191071,9.10147534,2.62364668,54.4094365,18.92766493,1.2893254,29.09594344,0.72239587,18.59660941,5.52727024,2.73934055,28.48278868,13.00630628,1.49820506,25.4957792,0.75142254,30.91495029,9.62745435,2.38013516,26.99783647,16.58722322,0.51249968,17.12068775,0.25076163,15.96869598,7.75809216,2.40766231,15.14532508,13.13627528,1.29362847,23.47441351,0.31217166,22.29547051,8.7131753,2.25577454,16.8032551,9.3064633
717.120664,160.848685,169.366418,95.077957,120.60215,71.846985,99.378469,3.30454256,46.04509383,3.15824583,30.07579442,10.15646653,4.8257754,50.18232996,13.10043644,2.06432543,43.90959429,1.70161165,28.81418306,13.01200789,3.21069547,55.78985425,20.86414594,1.62397222,26.51575158,0.79358865,19.52794329,5.44909634,2.16334654,27.18548385,11.81877481,1.74784443,32.33409973,0.90786258,29.65258355,8.62019839,2.17489464,29.37402726,15.79063939,0.35684038,15.98440414,0.3338802,14.98056898,6.35323765,2.33165803,20.3641411,11.14225423,0.92751945,30.85463165,0.33771576,24.23389287,8.39069926,2.1238554,23.24553034,9.26462448
780.585798,212.200889,197.944945,95.676865,99.093986,90.310092,85.359021,2.40970065,70.94802219,2.52336479,43.94314332,13.51417427,2.75780996,58.6108783,17.49379557,6.01497873,54.69785091,1.61150897,48.36414595,13.90026885,2.76162261,46.82866745,23.76590153,0.67070818,21.67075647,0.2310064,18.95423369,8.52530752,1.91663972,33.02934384,10.67886907,1.25450255,33.74445944,0.5508056,19.28728499,6.65764632,2.08389256,23.37991587,12.13547844,0.98394998,24.13549567,0.22729331,17.91530374,5.99205563,2.62833801,23.42072852,15.00692674,0.50745218,22.49607316,0.44533853,21.81989024,7.60564503,2.44127063,22.190438,7.85291343
806.513353,168.275203,236.230508,106.166347,101.293203,91.803759,102.744333,2.76582702,48.87771292,2.08881633,38.59065386,12.8483768,2.74309756,42.96850549,17.3922127,4.52179774,55.98278582,2.08124223,67.27877131,17.75430526,4.39734382,57.81047417,26.40378738,1.16680762,27.06644507,0.42774856,24.29410995,6.64804399,2.14079556,32.26078697,12.16160959,1.29435129,27.48500476,0.56475359,18.70533509,8.65805728,2.85963558,26.35407199,15.37199365,0.54959506,24.82117387,0.76644633,16.5576445,8.3824983,2.17204765,23.22177001,15.33258311,1.28823415,33.96140625,0.2206133,22.30793474,7.4647299,3.01643859,24.44873366,10.03624239
778.656092,161.648251,226.269166,115.395342,88.586478,82.639482,104.117374,2.86712656,46.84954013,0.93716467,33.61419445,8.56583419,3.72383115,42.12443436,22.96612521,3.08706674,56.94507017,2.70726967,50.60235669,14.35477755,4.15835574,61.62018823,32.79408148,1.82435104,35.16445458,0.84880205,28.52800377,8.8436136,2.35478559,24.60316056,13.22817041,0.71250093,26.29202412,0.40327671,18.47645266,5.80186667,1.47692918,23.04433735,12.37909077,0.77141783,20.77241277,0.32129099,19.94879064,5.88476247,1.28062933,19.93092286,13.7292548,1.26920338,33.55275064,0.48490481,23.35784351,8.91244641,3.89806107,18.97357916,13.66858459
742.014685,126.198867,185.718862,153.725646,87.13923,86.056085,103.175996,2.96304078,33.53602685,0.98769452,26.30326376,7.59203537,2.77246989,35.79874144,16.24559434,2.74428679,45.93847753,2.80853261,44.70465417,11.43507939,4.31717649,48.0399405,25.73071419,1.68157295,37.69762831,2.44670651,41.03507579,12.14556969,2.99093649,37.53859619,18.18955989,0.27773749,25.64355856,0.49647834,21.14504637,7.72753548,1.17274893,16.47710291,14.19902155,0.32910376,26.41943409,0.37113808,18.89012545,6.51599644,1.75859327,20.97974858,10.79194535,0.66671243,35.81488325,0.46970168,23.54104376,7.67168852,2.90308578,22.89353051,9.21534986
702.947997,116.475509,145.080222,164.213836,92.032086,81.769378,103.376967,1.65063975,38.07890451,0.88413146,23.24465097,5.61916954,2.07833462,32.41112004,12.50855801,2.75375907,38.53909573,0.94090365,37.18639904,9.42246459,3.76743481,31.39068851,21.079477,1.84397368,45.8031178,1.19448618,37.60342542,12.88680943,5.37253935,41.95288257,17.55660115,0.54487502,25.55128769,1.19591165,19.90829544,7.26437277,1.78324073,20.91610731,14.86799524,0.44164558,25.31314323,0.67338002,20.90665716,7.43558617,1.82626577,15.85805956,9.31464019,0.62628649,28.72507408,0.45449855,25.59553792,8.10325087,2.93308049,25.09190035,11.84733826
688.870668,134.442988,151.728784,152.768751,73.701311,76.597372,99.631462,2.299777,33.33427372,1.0899477,30.68283697,9.7983678,2.31312723,41.4540835,13.47057446,1.86131926,38.28844653,1.00815072,38.52686637,7.5668237,4.29241484,41.02196748,19.16279524,2.01658693,43.50074104,2.74728287,33.24047738,10.70250015,3.21037129,39.3051997,18.04559154,0.88733622,20.8399391,0.65630385,12.40564356,6.58105568,1.43776201,21.90342159,8.98984949,0.53364622,20.5101877,0.34945634,18.80917919,6.73019305,1.79848423,15.60128068,12.26494413,0.40201187,34.88358892,0.61789765,22.57599534,6.27313864,2.47425214,21.70956565,10.69501131
690.136225,148.694494,155.184592,101.659872,111.080018,72.762966,100.754282,2.37294754,44.56882186,1.5964521,30.98323907,9.92594213,4.31068148,39.00265247,15.93375689,2.41323766,44.82518902,0.94859711,36.3715367,8.99488484,4.2007078,39.98771772,17.44272164,1.71726379,30.50128339,1.17090204,20.31745562,7.20033342,2.55486937,24.13561809,14.0621467,0.98512219,29.30175297,0.91123276,25.65505162,9.34421081,2.46657768,26.9071876,15.50888237,0.54278422,17.57803155,0.62542114,20.31467163,7.06428231,1.27214092,15.51656942,9.84906497,0.7289433,33.19874471,0.4994964,23.0754958,7.60949903,3.14190342,21.15237954,11.34781996
699.270652,129.674274,167.529962,104.145085,121.606159,71.71428,104.600892,2.12979201,36.95850695,0.82942571,34.55936714,7.60075824,2.06778905,28.78608598,16.74254855,2.86051245,51.46728888,2.55163907,33.24943164,10.67975016,3.09937293,44.09514917,19.52681772,1.03745543,29.9765516,0.73624082,23.08048544,5.9850348,3.39336179,25.11000356,14.82595158,1.78393923,26.13217211,1.0369741,30.21705931,10.56548011,3.2738094,32.73639376,15.86033143,0.62442593,19.39528936,0.33213058,19.58780561,5.10639797,1.35358294,11.05844173,14.2562063,0.92850793,32.13878899,0.55619239,26.57273585,9.12984702,3.0838269,21.42961145,10.7613811
649.026116,117.13614,143.615592,88.192324,136.508659,66.60392,96.969481,2.68612235,32.97535121,0.79058991,28.05993581,8.28168476,1.82802399,29.55966608,12.95476594,2.5216228,31.305725,2.41701622,31.29765312,8.42619449,2.9910818,43.45726248,21.19903608,0.64810226,25.78457028,0.56146791,15.50062965,6.49776786,2.85589553,23.87686137,12.46702904,1.1667327,35.24603046,0.83649797,34.88426273,10.71056733,4.28868811,31.02027336,18.35560623,0.29518072,18.18878634,0.62890553,17.43342243,4.469579,1.20095524,12.57578325,11.81130743,1.20207141,35.22187255,0.58684277,26.4939877,8.45190266,2.11073803,13.36526562,9.53680049
635.204088,140.482806,131.478163,88.797896,121.595434,58.262667,94.587121,1.88835254,40.38150628,1.70641002,34.08597331,10.6321027,2.77462161,35.09896747,13.9148723,2.23986413,37.1779553,2.36157204,33.19998054,8.72161527,1.45308782,32.6708307,13.65325741,1.58183524,22.66861742,0.77260775,18.49249299,5.96290822,2.05342724,21.17746735,16.08853961,1.032633,36.2679342,0.61371442,31.03403098,8.31781209,3.66917096,25.88006749,14.78007109,0.56617073,15.61741493,0.37115855,11.04525034,5.49179433,1.86363045,13.33779907,9.96944884,1.25314319,28.74103004,1.25328496,25.46348903,8.40952345,2.15878276,17.16367491,10.14419282
635.862197,138.014193,148.526954,81.237017,113.993783,67.366381,86.723869,1.02863488,34.01498502,1.71999405,32.38751144,5.69848987,2.45560497,37.04716454,23.66180779,2.03745809,45.50020357,3.38041914,29.79610027,13.66329151,2.50876694,36.84500489,14.79570953,1.28037584,18.18469474,0.85625089,19.31437399,5.64992951,2.09143538,22.7262728,11.13368423,0.65372983,33.01776346,0.54886666,27.9475299,7.74097361,3.3258316,23.91029365,16.84879443,0.18780655,19.20187234,0.07348243,16.68322707,4.53038432,2.19694191,14.33299472,10.1596713,1.02584139,20.89379403,0.65300805,24.45423144,9.33483414,2.97047585,15.34584938,12.04583486
650.144583,163.788559,142.832013,86.978594,110.00114,54.472405,92.071873,3.37122152,46.18463566,3.1431803,35.31413659,9.93820637,3.01545464,40.35601009,22.465714,2.15656336,41.21279768,1.28859842,30.9737244,10.44624147,3.79594578,30.8450136,22.11312803,1.82929028,21.777546,0.7057101,21.87948076,8.36822874,1.77788632,19.38367304,11.25677826,0.59050836,37.10337059,0.63443678,24.91678377,8.63210925,3.30836732,21.93463027,12.88093322,0.38538225,12.7099988,0.09460598,9.91134801,4.3690082,1.67584109,15.34504955,9.98117134,1.09650345,20.2806957,0.43010102,28.97298618,11.50754926,3.30059468,14.03395404,12.4494886
727.757274,194.374399,219.641172,73.3506,75.953649,74.352201,90.085253,2.91493245,43.47931533,1.76527787,44.08980823,11.91839927,4.05914248,57.60701205,28.5405111,2.94919308,65.59771575,2.96168794,48.99899957,18.62043742,5.02970869,47.30775448,28.17567525,1.56223443,19.90897073,0.33513535,14.74335514,7.03923207,1.82919154,17.41882222,10.51365833,0.34519087,16.91126987,0.25690553,14.88151364,8.62538994,3.46871038,18.769083,12.69558621,1.02953841,16.0831398,0.82872402,16.7460002,4.72090847,1.93703726,18.48285621,14.52399655,0.34164812,17.34522195,1.2033884,30.54391755,10.20710356,3.72199894,14.18911989,12.53285434
728.778447,154.906784,238.247602,83.076143,71.923137,79.77849,100.846291,1.62542485,44.3634487,1.40711214,31.31154478,11.76460453,4.25216714,40.78206015,19.40042206,4.63109448,70.41936832,2.6128151,50.87624168,15.81569474,3.04265099,64.09148486,26.75825185,1.34789613,20.47644009,0.91275874,16.15546044,8.27998426,2.50514292,22.48874409,10.90971649,0.36934571,15.70458089,0.92974479,16.79754423,4.3011779,3.43168696,18.20549677,12.18356016,0.30796681,23.71970578,0.61619529,15.33723145,7.6323842,2.93657598,17.3551091,11.87332128,0.68391026,24.11938889,0.58113957,33.01596626,8.55056614,3.52981845,17.85324887,12.51225221
731.732656,151.402372,231.706856,112.447857,76.693603,71.999066,87.482902,1.97392436,48.22382351,0.80955537,35.05103801,7.18217689,3.09378254,36.45178089,18.61629078,3.56952725,56.54496583,2.37235861,48.76169855,20.28588452,6.07139885,62.25048768,31.85053456,2.46193289,34.01045203,0.19539031,25.63646506,6.10962488,2.74942104,28.52794081,12.75663018,0.88248772,20.74055952,0.56449522,18.71010749,5.89360567,2.65392451,14.37712578,12.87129694,0.68056404,19.73485487,0.5973029,19.9534625,6.8556539,2.75924901,12.9812702,8.43670897,0.65320826,16.79165696,0.655919,30.37818689,10.73402858,1.75585044,16.76746434,9.74658736
714.473387,120.177044,199.398565,156.434488,67.175401,76.862388,94.425501,3.26533652,27.63985621,1.30149125,27.02718246,9.35223167,3.64507702,35.19405389,12.75181503,3.80286151,59.1217064,1.32043635,30.79053545,13.31221994,5.22204608,60.15228386,25.67647514,3.69135217,43.99557196,0.82473613,40.8716974,9.38689234,2.88033775,33.69742505,21.08647554,0.55716655,24.98327303,0.36615855,11.96833373,6.48328998,2.8258028,12.73899566,7.25238047,0.38149861,21.43576022,2.13707661,19.22934577,8.5433032,1.90900541,14.20519045,9.02120799,0.40108313,16.54404598,0.55752302,32.65172071,10.5702971,2.67817905,17.65951304,13.36313889
695.499666,125.761872,146.140332,162.042728,85.21406,74.886687,101.453986,2.93287032,35.20034061,1.2290992,27.36939693,8.79304618,2.83836047,30.84468539,16.55407271,2.26858757,49.25841899,1.09756624,23.89253821,11.60585508,3.75008708,39.7274342,14.53984499,1.8761531,40.04942056,1.24724035,49.30057726,11.1199819,2.73522873,32.83868542,22.87544104,2.01358085,27.43152346,0.53029233,18.52378741,6.12059127,2.70672271,16.03740809,11.8501541,0.35105096,21.40282967,0.8668203,16.85310706,6.32382015,2.41511382,19.86205475,6.81189054,0.67889623,23.1246011,1.31018165,33.7117856,8.19927183,3.19746208,16.9505605,14.28122705
692.855791,125.594046,149.132929,153.901885,87.054765,79.313947,97.858219,1.08020038,34.02526101,0.69125528,29.11130441,7.36288359,2.75967035,37.88474017,12.67873111,1.2238066,47.31377825,1.62200701,36.71354712,10.39799529,2.96335332,34.07650621,14.82193509,1.26822999,44.0295648,1.37181417,38.73904711,9.51711578,5.19479122,34.92834261,18.85297902,1.12261443,28.94746617,0.73485347,22.2126902,7.08118917,1.9493585,16.64155701,8.36503611,1.26013802,18.74367743,1.35182471,21.20075376,7.86556583,2.39234472,17.98540931,8.51423323,0.494564675,21.63508869,0.27167946,28.41410064,11.41221109,3.16867925,18.40753865,14.05435697
703.170908,154.72022,144.943954,125.995526,112.526073,65.675257,99.309878,2.05295867,36.26451632,0.87721875,36.95277045,12.50144488,2.53237323,45.17354637,18.36539144,2.38112687,45.94873275,2.17526989,27.73374841,14.02731061,4.16607077,33.12358195,15.38811322,1.85144037,38.21044302,0.94205254,27.35154435,11.98869592,3.70730756,27.722082,14.22195977,1.64896847,31.74177814,1.12049257,27.87641397,9.28104244,2.28468959,26.5511577,12.0215299,0.50242312,14.37772725,1.22165135,13.74061135,6.49170727,1.69225089,15.8360942,11.81279141,0.31023312,23.03254586,0.95690189,33.31805779,9.26677166,3.11761137,18.14242845,11.16532816
715.379717,141.258747,163.963835,96.265115,141.300459,72.042777,100.548783,2.29756532,37.81468477,1.89452427,32.97028328,13.27512007,2.58476187,36.67078957,13.75101737,2.96599191,44.25814519,1.2893463,36.1548448,13.8981316,4.45433485,38.89928563,22.04375498,1.51211488,21.74271737,0.6735968,22.97524544,7.25866316,3.05386808,28.09936179,10.94954729,2.21372807,39.50766705,0.66742782,29.94993333,16.17954585,3.69439721,34.01339326,15.07436677,0.42394202,15.98973108,1.73027844,18.28030029,6.40930977,1.7091925,13.92198457,13.57803877,0.35943023,25.59075175,1.16847636,29.38301202,9.711975,2.74093451,22.70690953,8.88729386
692.544518,131.940272,155.394733,96.575433,148.238048,64.975292,95.420741,1.78521371,38.40388743,1.34343542,32.95644326,8.15430094,2.57934733,32.65256812,14.06507563,2.55362644,38.2428009,1.19530721,37.72306804,9.80822173,3.33862779,43.91034065,18.62273997,1.51936207,28.96562784,0.29037448,21.91461498,7.99752805,2.94389877,23.19929731,9.74472912,1.51573264,42.29884396,2.13771587,31.21206457,11.78268442,4.54381701,35.5614127,19.18577645,0.36986631,16.34340867,1.1886635,21.55830892,6.17340972,1.47425454,9.72258286,8.14479761,0.74635736,23.19965683,2.79704946,25.61447351,10.93865065,1.99645755,17.25148618,12.87660976
686.185516,127.393459,161.000027,103.725993,131.147563,66.531616,96.386858,1.30858283,42.64376215,0.75055562,31.90278893,7.60540382,2.32576387,29.39573119,11.46087022,2.19283297,46.205447,2.58079359,36.17796166,9.45793418,3.52497438,45.73319795,15.1268856,1.07941365,27.48883029,0.38905477,23.3566407,7.66399757,2.23391444,29.35993836,12.15420339,1.65080819,38.616558,0.92692938,31.00413858,12.13109186,2.76147259,26.24671843,17.80984562,0.32160592,17.9949862,0.53411787,16.63004915,8.07768387,2.97128798,8.35671686,11.64516811,0.69937289,26.57044896,2.73845234,24.60543253,9.34629276,1.69040012,19.0469272,11.68953098
655.618525,115.713838,156.813487,94.138771,123.796671,70.630785,94.524974,1.12062805,36.60256238,1.93006168,25.40232338,7.42267089,2.54774663,25.45445107,15.23339404,1.60187151,48.07346522,2.79716222,35.44676725,11.74742051,2.46883269,41.39399181,13.2839754,1.89896573,26.59678962,0.64640323,17.7931432,7.01154603,3.09640429,26.36786247,10.72765654,1.50374444,37.59923259,0.9512619,29.67477891,10.66117892,4.0825207,26.51714281,12.8068105,0.248902165,20.52441339,0.78486254,18.08599867,7.04607258,2.66361174,9.53108208,11.74584203,0.86041864,15.42147564,0.53347423,25.57310083,11.88877613,1.49132032,22.27414739,16.48226044
667.843282,147.995718,149.158053,92.337736,107.231913,78.036628,93.083234,1.78887638,36.90421749,1.03629845,33.46133273,10.85817612,3.16580043,44.66087413,16.12014265,2.12290239,48.68950347,1.46421798,27.16184364,6.57194623,3.35047215,41.49590883,18.30125783,1.74448906,27.8790245,0.57731201,19.23391487,7.48303518,2.55913942,24.53774798,8.32307325,0.95822746,36.18946703,0.39621931,19.40491711,9.06842174,2.28678813,25.22589491,13.70197708,0.17619841,18.26565973,0.53223419,18.2117721,10.85957903,1.76977648,19.60322699,8.61818091,0.45250087,21.7556438,2.74842297,25.48792162,10.94580084,2.71806272,15.75692796,13.21795317
775.253118,194.930866,211.236598,76.603667,103.923737,83.262641,105.295608,1.99143891,51.48125499,2.00892639,44.23768164,10.33742408,3.68707194,57.85687428,23.33019417,2.78377517,52.3002535,1.38493927,49.98502513,13.8284607,3.88311174,65.14429917,21.92673342,1.11644591,21.50776413,0.43413034,19.4810559,6.03282323,2.46359267,19.28478513,6.28307004,0.79528453,28.58289889,0.15966152,22.49182603,7.82924351,3.10584071,25.71366273,15.24531906,1.05376917,27.42417737,0.80587624,15.4773054,7.03056296,2.52722607,18.28487084,10.65885288,0.59392394,22.83102857,2.66784832,29.34977451,9.49806368,1.98414537,22.01895775,16.3518657
762.249564,167.851633,219.389627,93.899377,84.526409,95.102766,101.479751,2.13119936,44.73273473,2.34917114,36.57868102,13.18119717,2.93065724,48.96459113,16.98340169,2.7141657,69.82782753,2.17768891,45.20519431,12.73651031,3.9254147,58.93598058,23.86684447,1.50815879,23.52621066,1.09343958,20.16457758,6.62821124,1.98294345,30.2561272,8.73970813,1.7312287,22.45917113,0.26578318,20.7405489,6.93681826,2.05229955,21.4868049,8.85375484,1.273634485,28.21486861,0.99140452,25.92028597,4.75943762,1.68420691,22.30978127,9.94914693,0.51007252,25.55937716,1.77374927,18.64877882,13.18228683,2.63139241,24.06907685,15.10501761
764.664407,161.04071,234.39994,100.058433,82.906229,82.47674,103.782355,1.29970564,48.7456061,1.90122987,26.04010166,12.40084338,2.52671099,50.69522577,17.43128623,2.44135281,68.34124861,2.90415417,60.1613595,14.3936043,4.56611936,57.90069159,23.69141016,2.39316453,28.88770798,0.64870691,19.63414457,9.26183691,1.78203842,25.3052047,12.14562944,1.0488113,26.75592357,0.66149133,19.77769111,4.95422258,1.12408689,20.30021597,8.28378617,1.4934998,25.70966534,0.59858861,15.22771918,7.81970118,1.72241939,18.24579882,11.65934725,0.49715416,22.52641428,0.97791687,27.16787245,11.98340409,2.78846763,22.97654125,14.86458467
848.490889,262.948198,240.149023,138.628918,71.699685,70.595446,64.46962,2.52045095,91.37284391,2.4867711,54.9397383,16.96726619,4.22560717,64.18824847,26.24727235,3.44123385,74.1327331,3.20811965,46.67347655,18.41703676,4.28612447,67.0358956,22.95440282,1.3779115,40.22097986,1.63668794,36.59897744,11.70044932,3.27166236,30.11953879,13.70271058,1.41401217,23.66443145,0.55726079,14.92863578,4.41114159,1.38768608,18.76700648,6.56951018,1.27429598,17.89965799,0.21053567,18.87602674,4.72234592,0.79419312,17.10462304,9.71376773,0.69723507,12.42024482,0.59060538,16.39318786,8.56124087,3.14679308,14.30914588,8.35116657
903.405799,145.210408,361.811007,174.290072,75.618065,68.67359,77.802656,2.2915599,37.74063696,1.15984387,30.96456805,8.79608081,3.9794565,41.30153577,18.97672656,4.2002618,108.6869019,2.73114845,71.50785645,24.74894004,6.21938561,101.1880731,42.52843934,1.20849394,56.2943814,2.9273753,42.31631336,12.30460206,2.54744508,39.07997657,17.61148454,0.30510419,20.60820508,0.57917649,16.26125342,8.36715345,1.12590152,16.40656327,11.964708,1.23584746,19.65604024,0.75178466,16.63973761,6.08615112,1.74046853,13.11692272,9.44663746,0.52149384,15.05082494,1.39968489,24.24634098,8.95546197,1.57075063,16.09003946,9.96805926
